SPJIE,0,86,86,v004
SPJIE,0,648,648,v008
SPJIE,0,648,648,v009
SPJIE,0,648,648,v018
SPJIE,600,648,48,v031
EIK9W,7,292,285,v008
EIK9W,12,146,134,v008
EIK9W,12,163,151,v008
DDWK5,74,218,144,v001
DDWK5,0,96,96,v012
DDWK5,324,470,146,v023
DDWK5,391,542,151,v013
DDWK5,74,218,144,v001
DDWK5,2,146,144,v008
25YVM,264,638,374,v030
25YVM,40,172,132,v030
25YVM,0,655,655,v008
25YVM,0,235,235,v016
JIS2Q,7,139,132,v029
JIS2Q,153,288,135,v012
JIS2Q,48,177,129,v016
JIS2Q,0,199,199,v008
JIS2Q,148,266,118,v007
VUNSQ,33,810,777,v031
VUNSQ,0,810,810,v008
VUNSQ,206,810,604,v019
O6T0T,278,571,293,v008
O6T0T,0,129,129,v029
DDX0N,0,765,765,v008
DDX0N,484,765,281,v008
DDX0N,364,506,142,v029
H76DJ,0,612,612,v026
H76DJ,612,767,155,v023
H76DJ,655,767,112,v025
H76DJ,48,465,417,v026
KG20W,388,753,365,v008
KG20W,513,696,183,v029
KG20W,31,192,161,v012
XYTFC,72,249,177,v012
XYTFC,134,773,639,v008
XYTFC,115,302,187,v023
XYTFC,628,773,145,v025
XYTFC,364,686,322,v020
XYTFC,571,773,202,v016
XYTFC,643,773,130,v016
MMRRV,0,76,76,v027
MMRRV,456,600,144,v012
MMRRV,144,432,288,v021
MMRRV,0,134,134,v008
MMRRV,513,638,125,v001
MMRRV,156,429,273,v016
MMRRV,127,292,165,v023
MMRRV,0,196,196,v023
MMRRV,487,638,151,v029
TSBB8,62,254,192,v007
TSBB8,144,295,151,v027
TSBB8,384,544,160,v029
TSBB8,69,345,276,v014
TSBB8,0,550,550,v008
TSBB8,129,290,161,v020
YEHFQ,194,542,348,v008
YEHFQ,446,583,137,v016
YEHFQ,496,737,241,v005
YEHFQ,158,324,166,v029
0CQL8,0,695,695,v008
0CQL8,136,600,464,v016
0CQL8,7,232,225,v012
0CQL8,139,328,189,v023
0CQL8,648,695,47,v001
0CQL8,648,695,47,v023
0CQL8,648,695,47,v007
0CQL8,12,148,136,v012
0CQL8,216,556,340,v025
0CQL8,492,695,203,v001
R28EY,0,737,737,v008
R28EY,0,737,737,v008
R28EY,21,737,716,v005
R28EY,62,737,675,v031
R28EY,0,737,737,v025
R28EY,0,737,737,v008
R28EY,0,737,737,v008
TE5P7,16,141,125,v001
TE5P7,0,112,112,v012
TE5P7,12,412,400,v008
TE5P7,139,412,273,v023
TE5P7,160,331,171,v015
TE5P7,249,379,130,v004
TE5P7,297,403,106,v016
TE5P7,14,124,110,v023
HFWE9,0,703,703,v005
HFWE9,0,720,720,v008
HFWE9,0,74,74,v023
HFWE9,0,754,754,v031
HFWE9,0,748,748,v005
O3HAK,0,733,733,v018
O3HAK,552,733,181,v008
O3HAK,585,733,148,v014
8F17S,0,108,108,v004
8F17S,0,247,247,v005
8F17S,69,211,142,v019
8F17S,0,247,247,v005
8F17S,0,739,739,v018
8F17S,0,739,739,v008
8F17S,240,379,139,v012
8F17S,316,436,120,v001
8F17S,0,88,88,v008
8F17S,7,199,192,v026
8F17S,55,180,125,v031
D23WM,4,681,677,v019
D23WM,0,738,738,v008
D23WM,12,738,726,v009
D23WM,0,738,738,v002
D23WM,0,738,738,v014
9JZCC,0,355,355,v008
9JZCC,451,708,257,v010
9JZCC,307,444,137,v019
9JZCC,0,484,484,v014
9JZCC,412,559,147,v018
A1VTR,648,948,300,v008
A1VTR,715,948,233,v014
A1VTR,364,712,348,v028
A1VTR,0,446,446,v032
A1VTR,568,717,149,v016
PFTHZ,98,343,245,v001
PFTHZ,213,571,358,v008
PFTHZ,194,333,139,v023
PFTHZ,508,571,63,v005
PFTHZ,316,463,147,v029
866F1,0,243,243,v031
866F1,0,243,243,v008
866F1,0,165,165,v026
866F1,182,243,61,v019
866F1,0,122,122,v021
866F1,0,243,243,v008
41O3J,0,1000,1000,v008
41O3J,163,967,804,v031
41O3J,840,967,127,v022
41O3J,506,643,137,v018
41O3J,153,309,156,v028
41O3J,396,511,115,v025
41O3J,391,506,115,v008
41O3J,240,456,216,v016
41O3J,477,619,142,v018
41O3J,0,364,364,v008
41O3J,72,225,153,v012
41O3J,376,518,142,v025
41O3J,230,472,242,v025
FL7X4,50,232,182,v004
FL7X4,0,411,411,v008
FL7X4,160,336,176,v018
FL7X4,232,411,179,v008
FL7X4,204,411,207,v023
FL7X4,132,271,139,v006
FL7X4,204,411,207,v008
FL7X4,204,411,207,v023
SVA4D,0,578,578,v008
SVA4D,0,742,742,v026
SVA4D,0,742,742,v026
SVA4D,0,742,742,v008
SVA4D,463,590,127,v016
PCF14,0,153,153,v008
PCF14,180,302,122,v025
PCF14,180,302,122,v023
PCF14,180,302,122,v028
PCF14,98,302,204,v028
DFEG2,218,489,271,v018
DFEG2,343,489,146,v005
DFEG2,355,489,134,v008
DFEG2,302,489,187,v032
DFEG2,0,158,158,v028
DFEG2,249,367,118,v018
DFEG2,271,489,218,v018
DFEG2,91,290,199,v028
DFEG2,0,309,309,v016
DFEG2,259,441,182,v023
BI4PK,14,216,202,v008
BI4PK,98,271,173,v016
BI4PK,79,254,175,v023
BI4PK,81,350,269,v002
BI4PK,362,489,127,v002
BI4PK,127,261,134,v016
BI4PK,67,261,194,v008
BI4PK,67,261,194,v023
81G9S,0,74,74,v023
81G9S,271,446,175,v001
81G9S,0,750,750,v018
81G9S,0,206,206,v023
NB6F5,105,326,221,v005
NB6F5,48,254,206,v008
NB6F5,0,254,254,v018
NB6F5,67,280,213,v005
NB6F5,170,300,130,v022
NB6F5,273,352,79,v027
NB6F5,40,247,207,v008
NB6F5,0,160,160,v012
NB6F5,0,213,213,v008
0BLSL,132,489,357,v008
0BLSL,340,494,154,v016
0BLSL,103,254,151,v023
0BLSL,0,199,199,v002
B5R5B,91,754,663,v008
B5R5B,36,180,144,v023
B5R5B,105,754,649,v024
B5R5B,0,754,754,v008
B5R5B,0,146,146,v017
B5R5B,0,754,754,v008
B5R5B,626,754,128,v009
B5R5B,624,754,130,v019
B5R5B,38,754,716,v019
WTBB2,345,755,410,v006
WTBB2,0,755,755,v008
WTBB2,542,727,185,v031
WTBB2,72,755,683,v008
WTBB2,0,755,755,v008
WTBB2,45,755,710,v018
RJPOO,79,727,648,v004
RJPOO,50,691,641,v019
RJPOO,0,727,727,v031
RJPOO,0,727,727,v008
JP1KG,196,744,548,v031
JP1KG,0,326,326,v023
JP1KG,264,386,122,v006
JP1KG,0,744,744,v008
XHG13,0,606,606,v008
XHG13,0,554,554,v008
XHG13,345,489,144,v016
XHG13,0,268,268,v015
TF8NL,0,129,129,v029
TF8NL,180,492,312,v021
TF8NL,360,499,139,v000
TF8NL,408,499,91,v022
TF8NL,182,355,173,v010
TF8NL,350,499,149,v025
TF8NL,180,372,192,v021
T87QE,0,857,857,v018
T87QE,50,439,389,v004
T87QE,523,837,314,v028
T87QE,758,857,99,v019
T87QE,770,857,87,v008
T87QE,0,79,79,v008
T87QE,148,266,118,v008
T87QE,345,532,187,v016
I5Q2Z,0,132,132,v008
I5Q2Z,0,129,129,v015
I5Q2Z,302,403,101,v005
I5Q2Z,297,650,353,v015
I5Q2Z,0,738,738,v018
I5Q2Z,612,738,126,v008
I5Q2Z,0,738,738,v016
I5Q2Z,0,738,738,v018
I5Q2Z,0,738,738,v023
ZOMM2,530,734,204,v023
ZOMM2,302,755,453,v008
ZOMM2,578,755,177,v008
ZOMM2,578,755,177,v005
ZOMM2,626,755,129,v005
ZOMM2,578,755,177,v008
ZOMM2,441,564,123,v029
ZOMM2,499,696,197,v023
EM0B6,86,496,410,v004
EM0B6,422,707,285,v005
EM0B6,453,707,254,v005
EM0B6,0,707,707,v018
EM0B6,424,554,130,v008
EM0B6,424,554,130,v008
EM0B6,103,307,204,v023
EM0B6,386,556,170,v023
EM0B6,115,475,360,v008
EM0B6,405,540,135,v023
EM0B6,655,707,52,v016
EM0B6,357,475,118,v016
27JQL,108,225,117,v030
27JQL,160,285,125,v025
27JQL,424,578,154,v005
27JQL,556,700,144,v005
27JQL,153,285,132,v016
27JQL,0,743,743,v018
27JQL,163,278,115,v025
27JQL,0,743,743,v018
27JQL,350,743,393,v008
27JQL,405,743,338,v008
27JQL,72,290,218,v023
FNNTW,252,470,218,v008
FNNTW,624,768,144,v004
FNNTW,0,686,686,v014
FNNTW,612,777,165,v008
FNNTW,612,772,160,v023
FNNTW,316,484,168,v016
FNNTW,0,817,817,v008
AMIHY,252,518,266,v008
AMIHY,0,331,331,v005
AMIHY,216,379,163,v008
AMIHY,410,669,259,v005
AMIHY,453,703,250,v004
AMIHY,0,706,706,v018
AMIHY,69,324,255,v016
AMIHY,441,706,265,v023
AMIHY,0,331,331,v008
AMIHY,0,91,91,v023
AMIHY,0,706,706,v018
AMIHY,439,564,125,v008
5EFZ1,0,84,84,v008
5EFZ1,0,117,117,v016
5EFZ1,0,223,223,v020
5EFZ1,156,276,120,v023
5EFZ1,156,389,233,v023
AEJ4T,165,735,570,v008
AEJ4T,153,336,183,v012
AEJ4T,153,735,582,v031
AEJ4T,0,280,280,v008
AEJ4T,338,735,397,v032
AEJ4T,0,199,199,v031
AEJ4T,0,735,735,v018
8S9AF,477,607,130,v008
8S9AF,0,465,465,v030
8S9AF,386,499,113,v022
8S9AF,0,434,434,v030
8S9AF,0,504,504,v018
8S9AF,619,735,116,v029
8S9AF,0,520,520,v026
8S9AF,477,614,137,v016
8S9AF,0,496,496,v008
8S9AF,463,631,168,v016
WHVP2,0,220,220,v008
WHVP2,686,734,48,v008
WHVP2,7,172,165,v022
WHVP2,105,240,135,v023
WHVP2,0,734,734,v019
WHVP2,0,96,96,v016
WHVP2,228,338,110,v029
WHVP2,103,540,437,v008
WHVP2,0,144,144,v031
WHVP2,103,540,437,v023
WHVP2,168,312,144,v029
WHVP2,408,552,144,v016
8D464,0,694,694,v008
8D464,355,482,127,v027
8D464,276,415,139,v013
8D464,136,422,286,v013
8D464,0,177,177,v008
8D464,0,420,420,v014
8D464,549,686,137,v029
56ASU,324,809,485,v030
56ASU,110,220,110,v027
56ASU,4,165,161,v029
SHP4R,0,180,180,v012
SHP4R,151,549,398,v008
SHP4R,134,444,310,v005
SHP4R,139,256,117,v023
SHP4R,439,544,105,v023
SHP4R,144,290,146,v001
O2DXE,72,254,182,v016
O2DXE,4,163,159,v031
O2DXE,0,457,457,v010
VLYM4,626,892,266,v008
VLYM4,621,892,271,v005
VLYM4,554,736,182,v018
VLYM4,636,864,228,v005
VLYM4,540,859,319,v018
VLYM4,218,592,374,v008
VLYM4,160,280,120,v020
VLYM4,592,727,135,v018
VLYM4,0,134,134,v017
VLYM4,715,940,225,v023
VLYM4,660,811,151,v016
VLYM4,194,427,233,v026
MBGPJ,348,566,218,v004
MBGPJ,328,501,173,v023
MBGPJ,252,434,182,v012
MBGPJ,328,639,311,v008
MBGPJ,194,333,139,v022
MBGPJ,0,307,307,v018
MBGPJ,549,639,90,v001
MBGPJ,261,405,144,v001
K9KDK,0,750,750,v014
K9KDK,127,688,561,v002
K9KDK,0,220,220,v031
73X8Q,187,364,177,v008
73X8Q,196,352,156,v023
73X8Q,21,146,125,v008
73X8Q,108,254,146,v016
73X8Q,14,148,134,v023
73X8Q,316,535,219,v029
73X8Q,218,338,120,v001
73X8Q,0,728,728,v008
73X8Q,134,268,134,v004
XDFPV,103,733,630,v008
XDFPV,187,733,546,v014
XDFPV,112,444,332,v023
XDFPV,124,733,609,v029
XDFPV,0,208,208,v018
XDFPV,0,340,340,v018
XDFPV,0,244,244,v018
XDFPV,120,271,151,v022
PQBGG,482,607,125,v018
PQBGG,564,971,407,v028
PQBGG,0,242,242,v008
PQBGG,0,760,760,v008
PQBGG,640,971,331,v018
PQBGG,98,242,144,v031
56XKK,103,295,192,v016
56XKK,645,917,272,v021
56XKK,580,847,267,v018
56XKK,86,434,348,v012
56XKK,292,499,207,v012
56XKK,554,917,363,v008
56XKK,0,278,278,v008
56XKK,0,199,199,v001
56XKK,168,333,165,v016
56XKK,117,300,183,v016
56XKK,631,917,286,v010
56XKK,103,343,240,v016
56XKK,626,917,291,v031
56XKK,268,429,161,v029
56XKK,0,917,917,v008
2FL0X,67,230,163,v012
2FL0X,67,225,158,v007
2FL0X,24,163,139,v017
2FL0X,74,213,139,v029
TLJRV,105,278,173,v012
TLJRV,55,223,168,v022
TLJRV,187,566,379,v023
TLJRV,91,734,643,v023
TLJRV,199,662,463,v018
TLJRV,352,960,608,v012
TLJRV,264,823,559,v016
TLJRV,132,350,218,v016
TLJRV,204,484,280,v016
TLJRV,561,823,262,v018
TLJRV,316,556,240,v016
TLJRV,357,796,439,v009
TLJRV,331,1026,695,v031
TLJRV,208,484,276,v008
TLJRV,340,1026,686,v008
TLJRV,326,472,146,v023
TLJRV,192,422,230,v023
TLJRV,638,1026,388,v018
G2WHU,0,279,279,v018
G2WHU,0,279,279,v008
293PC,420,607,187,v008
293PC,352,518,166,v012
2G59W,158,302,144,v008
2G59W,141,302,161,v026
2G59W,0,189,189,v008
2G59W,0,194,194,v014
2G59W,91,206,115,v016
2G59W,0,302,302,v018
2G59W,151,290,139,v023
92QGQ,0,273,273,v008
92QGQ,175,719,544,v008
92QGQ,542,719,177,v018
92QGQ,0,302,302,v023
92QGQ,513,696,183,v018
92QGQ,81,309,228,v016
92QGQ,292,496,204,v029
92QGQ,199,328,129,v025
92QGQ,38,144,106,v029
92QGQ,650,719,69,v021
PAXNL,14,530,516,v018
PAXNL,616,664,48,v008
PAXNL,614,664,50,v018
PAXNL,616,664,48,v005
PAXNL,616,664,48,v022
X4CZH,256,838,582,v006
X4CZH,0,144,144,v031
X4CZH,86,247,161,v027
X4CZH,0,141,141,v012
X4CZH,141,288,147,v027
41SB2,48,264,216,v022
41SB2,264,384,120,v001
41SB2,360,552,192,v026
41SB2,72,240,168,v006
41SB2,256,403,147,v012
41SB2,316,563,247,v026
41SB2,28,266,238,v022
2QXXW,201,829,628,v012
2QXXW,254,829,575,v007
2QXXW,0,829,829,v008
2QXXW,321,799,478,v029
2QXXW,0,829,829,v008
WNYV6,309,448,139,v001
WNYV6,254,374,120,v012
WNYV6,146,309,163,v001
WNYV6,103,235,132,v012
WNYV6,276,391,115,v016
WNYV6,309,448,139,v001
WNYV6,0,396,396,v008
WNYV6,115,316,201,v031
WNYV6,271,441,170,v016
G3K2N,0,729,729,v018
G3K2N,0,729,729,v008
G3K2N,0,729,729,v008
FABO7,0,752,752,v008
FABO7,0,752,752,v024
FABO7,201,752,551,v031
FABO7,621,752,131,v019
8EU89,45,182,137,v012
8EU89,324,676,352,v028
8EU89,139,276,137,v018
8EU89,139,276,137,v018
8EU89,578,710,132,v025
8EU89,0,192,192,v008
8EU89,57,196,139,v029
5IVO1,0,350,350,v031
5IVO1,0,410,410,v018
5IVO1,290,754,464,v003
5IVO1,0,175,175,v023
5IVO1,0,352,352,v008
5IVO1,223,345,122,v001
5IVO1,662,754,92,v017
5IVO1,110,237,127,v012
5IVO1,237,364,127,v016
5IVO1,300,754,454,v022
MYB7P,0,278,278,v008
MYB7P,96,240,144,v013
MYB7P,206,360,154,v005
MYB7P,295,412,117,v008
MYB7P,146,367,221,v013
MYB7P,254,376,122,v008
MYB7P,297,417,120,v005
MYB7P,0,471,471,v008
MYB7P,136,471,335,v005
MYB7P,0,218,218,v014
TD3HC,0,146,146,v016
TD3HC,0,141,141,v025
TD3HC,211,422,211,v012
TD3HC,0,120,120,v016
DK59J,295,609,314,v012
DK59J,295,616,321,v031
DK59J,506,703,197,v020
DK59J,477,604,127,v001
DK59J,0,729,729,v008
DK59J,614,729,115,v006
DK59J,108,429,321,v019
DK59J,0,729,729,v008
WFD5Z,156,280,124,v001
WFD5Z,0,240,240,v031
WFD5Z,602,753,151,v020
WFD5Z,0,753,753,v018
WFD5Z,0,753,753,v018
WFD5Z,261,446,185,v008
WFD5Z,218,379,161,v023
WFD5Z,295,652,357,v005
WFD5Z,295,652,357,v005
WFD5Z,0,252,252,v014
WFD5Z,0,252,252,v032
WFD5Z,338,460,122,v016
WFD5Z,271,444,173,v008
WFD5Z,218,451,233,v023
WFD5Z,237,434,197,v016
WFD5Z,230,379,149,v023
69EK6,648,825,177,v016
69EK6,0,765,765,v024
69EK6,660,813,153,v016
69EK6,739,875,136,v012
69EK6,777,875,98,v029
69EK6,0,816,816,v023
42E9I,0,800,800,v021
42E9I,744,800,56,v001
42E9I,744,800,56,v001
42E9I,408,556,148,v004
SVO89,384,508,124,v008
SVO89,352,508,156,v023
SVO89,456,614,158,v001
SVO89,422,556,134,v012
SVO89,458,585,127,v007
SVO89,434,602,168,v029
SVO89,362,544,182,v008
SVO89,0,434,434,v014
9207X,228,384,156,v012
9207X,26,187,161,v008
9207X,434,502,68,v001
9207X,117,247,130,v016
9207X,208,345,137,v018
MDG2T,331,489,158,v025
MDG2T,136,297,161,v016
MDG2T,220,470,250,v008
MDG2T,199,338,139,v023
MDG2T,0,249,249,v004
MDG2T,597,734,137,v026
MDG2T,0,386,386,v008
MDG2T,0,146,146,v023
MDG2T,355,595,240,v016
MDG2T,360,573,213,v025
MDG2T,0,386,386,v018
MDG2T,0,357,357,v018
MDG2T,144,256,112,v016
MDG2T,0,264,264,v008
MDG2T,144,256,112,v016
MDG2T,153,283,130,v022
3DLKC,324,638,314,v006
3DLKC,0,134,134,v012
3DLKC,0,791,791,v032
3DLKC,103,225,122,v025
3DLKC,0,791,791,v032
3DLKC,0,791,791,v018
3DLKC,0,132,132,v029
3DLKC,264,424,160,v023
3DLKC,0,791,791,v018
3DLKC,67,201,134,v008
WZ351,0,784,784,v008
WZ351,9,388,379,v019
CY2J2,319,1017,698,v006
CY2J2,158,1024,866,v008
CY2J2,26,249,223,v018
CY2J2,1080,1221,141,v022
CY2J2,0,1221,1221,v018
CY2J2,38,1140,1102,v018
WBBTU,314,748,434,v002
WBBTU,24,288,264,v012
WBBTU,74,187,113,v001
WBBTU,139,518,379,v008
WBBTU,134,604,470,v005
WBBTU,206,309,103,v023
YXJBA,0,211,211,v031
YXJBA,153,962,809,v008
YXJBA,48,259,211,v016
YXJBA,0,230,230,v008
YXJBA,0,962,962,v021
YXJBA,220,962,742,v005
YXJBA,100,259,159,v016
YXJBA,494,628,134,v004
YXJBA,177,962,785,v008
YXJBA,172,312,140,v023
YXJBA,163,350,187,v023
YXJBA,0,962,962,v008
AVA41,585,768,183,v012
AVA41,367,523,156,v012
AVA41,216,408,192,v022
AVA41,216,432,216,v031
AVA41,727,774,47,v007
AVA41,727,774,47,v005
AVA41,727,774,47,v029
AVA41,36,223,187,v001
AVA41,446,705,259,v008
AVA41,482,612,130,v001
P4UXI,480,765,285,v015
P4UXI,0,1448,1448,v024
P4UXI,0,1448,1448,v018
P4UXI,386,532,146,v018
P4UXI,184,367,183,v029
ESAIY,0,856,856,v018
ESAIY,0,117,117,v008
ESAIY,136,355,219,v004
ESAIY,0,266,266,v008
ESAIY,415,708,293,v006
ESAIY,16,278,262,v005
M8I61,21,736,715,v008
M8I61,374,684,310,v020
M8I61,21,475,454,v008
M8I61,21,475,454,v008
QYF31,184,269,85,v014
QYF31,0,112,112,v028
QYF31,163,269,106,v008
QYF31,117,249,132,v025
U32ZC,153,304,151,v016
U32ZC,0,285,285,v008
U32ZC,0,256,256,v023
JELL2,0,396,396,v031
JELL2,290,605,315,v005
JELL2,276,605,329,v008
JELL2,271,605,334,v023
JELL2,0,220,220,v009
JELL2,0,268,268,v019
JELL2,300,605,305,v005
JELL2,283,396,113,v008
JELL2,252,386,134,v023
06R14,184,497,313,v020
06R14,0,497,497,v010
IHSRC,0,96,96,v012
IHSRC,626,750,124,v009
IHSRC,408,750,342,v031
IHSRC,626,750,124,v019
IHSRC,26,300,274,v003
IHSRC,432,667,235,v023
IHSRC,626,750,124,v009
IHSRC,0,103,103,v023
VUSFK,0,417,417,v021
VUSFK,376,549,173,v008
VUSFK,0,578,578,v008
ES10S,400,535,135,v027
ES10S,0,506,506,v018
ES10S,0,453,453,v008
ES10S,352,504,152,v016
ES10S,384,518,134,v022
ES10S,192,384,192,v009
7WIRG,98,369,271,v008
7WIRG,187,369,182,v008
7WIRG,177,372,195,v023
7WIRG,98,288,190,v023
SJJ35,0,134,134,v004
SJJ35,0,177,177,v008
SJJ35,0,601,601,v018
SJJ35,0,601,601,v031
SJJ35,247,369,122,v005
SJJ35,0,601,601,v018
SJJ35,0,211,211,v008
SJJ35,0,141,141,v015
SJJ35,43,211,168,v016
SJJ35,127,601,474,v008
SJJ35,151,601,450,v008
SJJ35,50,192,142,v016
X28IF,184,420,236,v016
X28IF,331,622,291,v014
X28IF,0,622,622,v018
X28IF,201,350,149,v015
X28IF,0,622,622,v018
X28IF,0,240,240,v031
X28IF,160,412,252,v026
X28IF,340,622,282,v031
X28IF,165,417,252,v023
X28IF,372,622,250,v032
X28IF,0,187,187,v000
X28IF,163,420,257,v016
X28IF,180,429,249,v023
X28IF,180,405,225,v008
EWH3D,0,91,91,v018
EWH3D,619,756,137,v022
EWH3D,2,693,691,v008
EWH3D,0,732,732,v018
EWH3D,2,696,694,v016
EWH3D,0,64,64,v031
EWH3D,2,696,694,v026
K21RO,218,705,487,v023
K21RO,648,717,69,v001
K21RO,333,537,204,v008
K21RO,508,698,190,v016
K21RO,602,717,115,v031
K21RO,602,717,115,v001
K21RO,141,309,168,v012
K21RO,297,686,389,v008
K21RO,0,120,120,v029
953I1,151,324,173,v015
953I1,103,264,161,v023
953I1,153,398,245,v004
953I1,156,436,280,v008
953I1,336,506,170,v016
953I1,336,484,148,v016
0AYPZ,247,566,319,v008
0AYPZ,247,566,319,v026
0AYPZ,213,566,353,v031
PPKP0,285,535,250,v004
PPKP0,0,242,242,v008
PPKP0,273,693,420,v018
PPKP0,201,367,166,v018
PPKP0,0,242,242,v008
PPKP0,139,292,153,v016
95M38,494,626,132,v016
95M38,160,343,183,v004
95M38,554,695,141,v020
95M38,492,626,134,v016
95M38,0,695,695,v018
95M38,0,604,604,v008
QXEWB,0,88,88,v025
QXEWB,0,271,271,v017
6HWQJ,0,592,592,v008
6HWQJ,0,506,506,v020
6HWQJ,0,580,580,v008
VEHER,67,237,170,v008
VEHER,336,448,112,v029
VEHER,81,237,156,v008
VEHER,43,235,192,v023
VEHER,79,247,168,v017
VEHER,48,249,201,v023
VEHER,436,483,47,v008
VEHER,436,483,47,v023
LW1W2,235,434,199,v004
LW1W2,194,384,190,v008
LW1W2,386,535,149,v008
LW1W2,386,602,216,v025
LW1W2,391,568,177,v008
LW1W2,0,738,738,v008
LW1W2,136,357,221,v023
AFAXI,220,463,243,v000
AFAXI,424,583,159,v020
AFAXI,0,400,400,v010
AFAXI,376,648,272,v018
AFAXI,309,499,190,v000
D95PM,0,643,643,v008
D95PM,0,643,643,v008
5O281,0,297,297,v014
5O281,189,326,137,v023
5O281,0,742,742,v018
5O281,0,742,742,v032
5O281,184,742,558,v008
84893,348,501,153,v025
84893,326,472,146,v008
84893,16,381,365,v016
84893,0,84,84,v031
84893,364,492,128,v025
84893,326,460,134,v008
84893,28,367,339,v026
84893,208,374,166,v025
84893,319,472,153,v029
84893,187,367,180,v026
NL0QB,400,612,212,v012
NL0QB,285,408,123,v001
NL0QB,0,328,328,v014
NL0QB,0,372,372,v032
J5CAN,7,163,156,v000
J5CAN,84,206,122,v001
J5CAN,9,158,149,v000
J5CAN,158,288,130,v022
J5CAN,252,345,93,v001
J5CAN,127,256,129,v018
J5CAN,108,242,134,v016
J5CAN,55,230,175,v008
J5CAN,0,201,201,v010
J5CAN,57,223,166,v031
XGL67,0,348,348,v026
XGL67,0,400,400,v016
XGL67,0,393,393,v023
XGL67,0,148,148,v016
XGL67,540,753,213,v026
XGL67,388,753,365,v008
XGL67,0,156,156,v023
ACJR6,0,336,336,v008
ACJR6,223,360,137,v025
ACJR6,0,648,648,v018
ACJR6,0,648,648,v006
S47DI,259,554,295,v023
S47DI,583,729,146,v001
S47DI,0,180,180,v012
S47DI,0,172,172,v012
S47DI,578,729,151,v001
S47DI,429,554,125,v016
S47DI,408,520,112,v023
S47DI,232,492,260,v016
TCN06,252,520,268,v023
TCN06,240,520,280,v026
TCN06,0,165,165,v029
TCN06,295,451,156,v026
TCN06,326,655,329,v008
TCN06,0,648,648,v008
XX7ZJ,0,545,545,v008
XX7ZJ,288,408,120,v019
XX7ZJ,2,545,543,v008
FS3SY,0,736,736,v008
FS3SY,0,736,736,v005
FS3SY,0,736,736,v005
FS3SY,0,736,736,v018
FS3SY,0,736,736,v008
3Z7KH,422,532,110,v001
3Z7KH,0,528,528,v008
3Z7KH,0,756,756,v018
3Z7KH,300,489,189,v020
3Z7KH,410,600,190,v016
